STATE,ST_CASE,PVH_INVL,PERNOTMVIT,PERMVIT,PERSONS,RD_OWNER,MAN_COLL,SCH_BUS,CF1,CF2,CF3,FATALS,DRUNK_DR
51,510595,0,0,2,2,98,0,0,0,0,0,1,0
51,510596,0,0,2,2,98,0,0,2,0,0,1,0
51,510597,0,0,1,1,98,0,0,0,0,0,1,0
51,510598,0,0,1,1,1,0,0,0,0,0,1,0
51,510599,0,1,1,1,4,0,0,0,0,0,1,0
51,510600,0,0,2,2,1,6,0,0,0,0,1,1
51,510601,0,0,2,2,1,0,0,0,0,0,1,1
51,510602,0,0,2,2,1,1,0,0,0,0,1,0
51,510603,0,0,2,2,1,2,0,0,0,0,2,0
51,510604,0,0,2,2,98,2,0,0,0,0,1,0
51,510605,0,0,1,1,1,0,0,0,0,0,1,0
51,510606,3,0,2,2,1,0,0,20,0,0,1,0
51,510607,0,0,2,2,1,6,0,0,0,0,1,0
51,510608,0,1,1,1,1,0,0,0,0,0,1,0
51,510609,0,0,3,3,26,2,0,0,0,0,1,1
51,510610,0,0,1,1,1,0,0,0,0,0,1,0
51,510611,0,0,1,1,1,0,0,0,0,0,1,1
51,510612,0,0,2,2,1,0,0,0,0,0,2,0
51,510613,0,0,1,1,1,0,0,0,0,0,1,0
51,510614,0,0,2,2,4,1,0,0,0,0,1,0
51,510615,0,1,1,1,1,0,0,0,0,0,1,0
51,510616,0,0,2,2,98,0,0,0,0,0,1,0
51,510617,0,0,1,1,1,0,0,0,0,0,1,1
51,510618,0,0,2,2,1,0,0,0,0,0,1,0
51,510619,0,0,1,1,98,0,0,0,0,0,1,0
51,510620,0,0,1,1,1,0,0,0,0,0,1,0
51,510621,0,0,2,2,98,6,0,0,0,0,1,0
51,510622,0,0,1,1,1,0,0,0,0,0,1,0
51,510623,0,0,4,4,1,6,0,0,0,0,1,0
51,510624,0,0,1,1,98,0,0,0,0,0,1,1
51,510625,0,0,1,1,98,0,0,0,0,0,1,1
51,510626,0,0,2,2,1,0,0,0,0,0,1,0
51,510627,0,0,4,4,98,6,0,0,0,0,1,0
51,510628,0,0,3,3,98,6,0,0,0,0,1,0
51,510629,0,1,1,1,1,0,0,0,0,0,1,0
51,510630,0,0,2,2,1,1,0,0,0,0,1,1
51,510631,0,1,1,1,98,0,0,0,0,0,1,0
51,510632,0,1,3,3,98,0,0,0,0,0,1,0
51,510633,0,0,7,7,1,0,0,0,0,0,1,0
51,510634,0,0,1,1,1,0,0,20,0,0,1,1
51,510635,0,1,1,1,1,0,0,0,0,0,1,0
51,510636,0,0,1,1,1,0,0,0,0,0,1,1
51,510637,0,1,4,4,98,0,0,0,0,0,1,0
51,510638,0,0,1,1,98,0,0,0,0,0,1,1
51,510639,0,1,2,2,1,0,0,0,0,0,1,0
51,510640,0,0,2,2,98,6,0,0,0,0,1,0
51,510641,0,0,2,2,98,0,0,0,0,0,1,0
51,510642,0,1,1,1,1,0,0,0,0,0,1,0
51,510644,0,0,1,1,1,0,0,0,0,0,1,0
51,510645,0,0,2,2,1,0,0,0,0,0,1,0
51,510646,0,1,1,1,1,0,0,0,0,0,1,0
51,510647,0,1,1,1,98,0,0,0,0,0,1,0
51,510648,0,1,1,1,98,0,0,0,0,0,1,0
51,510649,0,0,1,1,1,0,0,0,0,0,1,0
51,510650,0,0,3,3,1,1,0,0,0,0,2,0
51,510651,0,0,2,2,98,0,0,0,0,0,1,0
51,510652,0,1,1,1,98,0,0,0,0,0,1,0
51,510653,0,1,1,1,4,0,0,0,0,0,1,0
51,510654,0,1,1,1,98,0,0,0,0,0,1,0
51,510655,0,1,1,1,1,0,0,0,0,0,1,0
51,510656,0,2,1,1,98,0,0,0,0,0,1,0
51,510657,0,0,1,1,98,0,0,0,0,0,1,0
51,510658,0,0,3,3,98,6,0,0,0,0,1,0
51,510659,0,0,3,3,98,0,0,0,0,0,1,1
51,510660,0,0,4,4,98,2,0,0,0,0,1,0
51,510661,0,0,1,1,98,0,0,0,0,0,1,0
51,510662,0,0,1,1,1,0,0,0,0,0,1,0
51,510663,0,1,2,2,98,0,0,0,0,0,1,0
51,510664,0,0,2,2,98,6,0,0,0,0,1,0
51,510665,0,1,2,2,98,0,0,0,0,0,1,0
51,510666,0,1,1,1,98,0,0,0,0,0,1,0
51,510667,0,0,1,1,98,0,0,0,0,0,1,1
51,510668,0,0,2,2,98,2,0,0,0,0,1,0
51,510669,0,0,2,2,98,0,0,0,0,0,2,0
51,510670,0,1,1,1,98,0,0,0,0,0,1,0
51,510671,0,0,1,1,98,0,0,0,0,0,1,1
51,510672,0,0,2,2,98,6,0,0,0,0,1,0
51,510673,0,0,2,2,98,0,0,0,0,0,1,0
51,510674,0,0,2,2,98,7,0,0,0,0,1,0
51,510675,0,0,2,2,98,1,0,0,0,0,1,0
51,510676,0,0,4,4,98,0,0,0,0,0,1,1
51,510677,0,0,3,3,98,1,0,20,0,0,1,0
51,510678,0,0,1,1,98,0,0,0,0,0,1,0
51,510679,0,1,2,2,98,0,0,0,0,0,1,1
51,510680,0,0,4,4,1,0,0,0,0,0,1,1
51,510681,0,0,1,1,98,0,0,0,0,0,1,0
51,510682,0,0,3,3,98,6,0,0,0,0,1,0
51,510683,0,0,1,1,98,0,0,0,0,0,1,0
51,510684,0,0,5,5,98,0,0,0,0,0,1,0
51,510685,0,1,1,1,1,0,0,0,0,0,1,0
51,510686,0,0,3,3,98,6,0,0,0,0,1,0
51,510687,0,0,1,1,1,0,0,0,0,0,1,0
51,510688,0,0,1,1,1,0,0,0,0,0,1,0
51,510689,0,0,6,6,98,6,0,14,0,0,1,0
51,510690,0,0,5,5,98,6,0,0,0,0,1,0
51,510691,0,0,1,1,98,0,0,0,0,0,1,0
51,510692,0,0,1,1,1,0,0,0,0,0,1,0
51,510693,0,0,5,5,1,8,0,14,0,0,1,0
51,510694,0,0,2,2,98,0,0,0,0,0,1,0
51,510695,0,0,5,5,98,2,0,0,0,0,1,0
51,510696,0,0,2,2,98,0,0,0,0,0,1,1
51,510697,0,1,1,1,98,0,0,0,0,0,1,0
51,510698,0,0,2,2,1,0,0,0,0,0,1,0
51,510699,2,1,1,2,98,0,0,0,0,0,1,0
51,510700,0,1,1,1,98,0,0,0,0,0,1,0
51,510701,1,0,1,1,4,0,0,0,0,0,1,0
51,510702,0,0,1,1,2,0,0,0,0,0,1,0
51,510703,1,0,3,3,1,1,0,0,0,0,1,0
51,510704,0,0,1,1,4,0,0,0,0,0,1,1
51,510705,0,0,6,6,98,1,0,0,0,0,1,1
51,510706,0,0,2,2,4,6,0,0,0,0,1,0
51,510707,0,0,1,1,1,0,0,20,0,0,1,1
51,510708,0,0,4,4,4,0,0,0,0,0,1,0
51,510709,0,0,2,2,1,0,0,0,0,0,1,0
51,510710,0,0,1,1,98,0,0,0,0,0,1,1
51,510711,0,0,5,5,1,2,0,0,0,0,1,2
51,510712,0,1,1,1,98,0,0,0,0,0,1,0
51,510713,0,0,4,4,4,0,0,0,0,0,1,1
51,510714,0,0,2,2,98,0,0,0,0,0,1,0
53,530001,0,0,1,1,4,0,0,0,0,0,1,1
53,530002,0,0,4,4,1,0,0,0,0,0,2,0
53,530003,0,0,2,2,1,8,0,0,0,0,1,0
53,530004,0,0,2,2,1,0,0,0,0,0,1,0
53,530005,0,1,1,1,2,0,0,0,0,0,1,0
53,530006,0,0,3,3,2,6,0,0,0,0,2,1
53,530007,1,2,2,2,1,0,0,19,0,0,1,0
53,530008,0,0,4,4,2,0,0,0,0,0,3,0
53,530009,0,0,3,3,4,6,0,0,0,0,1,0
53,530011,0,1,1,1,1,0,0,0,0,0,1,0
53,530012,0,0,1,1,2,0,0,0,0,0,1,0
53,530013,0,0,3,3,1,2,0,0,0,0,1,0
53,530014,0,0,2,2,1,2,0,0,0,0,1,0
53,530015,0,0,3,3,1,0,0,0,0,0,1,1
53,530016,0,0,1,1,2,0,0,0,0,0,1,1
53,530017,0,0,1,1,1,0,0,0,0,0,1,0
53,530018,1,2,2,3,1,0,0,23,0,0,1,0
53,530019,0,1,1,1,1,0,0,0,0,0,1,0
53,530020,0,0,2,2,1,2,0,0,0,0,1,0
53,530021,1,0,2,2,4,0,0,0,0,0,1,1
53,530022,0,1,1,1,1,0,0,0,0,0,1,0
53,530023,0,1,1,1,4,0,0,15,0,0,1,1
53,530024,0,0,6,6,2,6,0,0,0,0,1,0
53,530025,0,1,2,2,2,0,0,0,0,0,1,0
53,530026,0,0,1,1,96,0,0,0,0,0,1,1
53,530027,0,0,1,1,2,0,0,0,0,0,1,0
53,530028,0,1,1,1,4,0,0,0,0,0,1,0
53,530029,0,0,1,1,1,0,0,0,0,0,1,0
53,530030,0,1,3,3,4,0,0,0,0,0,1,0
53,530031,0,0,1,1,4,0,0,0,0,0,1,1
53,530032,0,1,1,1,4,0,0,0,0,0,1,0
53,530033,0,0,3,3,4,6,0,0,0,0,1,0
53,530034,0,1,1,1,1,0,0,0,0,0,1,0
53,530035,0,1,1,1,4,0,0,0,0,0,1,0
53,530036,0,0,3,3,4,2,0,0,0,0,1,0
53,530037,0,0,1,1,2,0,0,0,0,0,1,1
53,530038,0,1,1,1,4,0,0,0,0,0,1,0
53,530039,0,0,3,3,2,0,0,0,0,0,1,1
53,530040,0,0,2,2,2,6,0,0,0,0,1,1
53,530041,0,1,1,1,1,0,0,0,0,0,1,0
53,530042,0,0,1,1,4,0,0,0,0,0,1,1
53,530043,0,0,5,5,1,2,0,0,0,0,1,0
53,530044,0,0,3,3,1,6,0,0,0,0,2,0
53,530045,0,0,1,1,2,0,0,0,0,0,1,1
53,530046,0,0,2,2,1,0,0,0,0,0,1,1
53,530047,0,0,3,3,1,2,0,0,0,0,1,1
53,530048,0,0,1,1,1,0,0,0,0,0,1,0
53,530049,0,0,3,3,1,0,0,0,0,0,2,0
53,530050,0,0,9,9,1,1,0,0,0,0,2,1
53,530051,0,0,2,2,2,6,0,0,0,0,1,0
53,530052,0,0,1,1,74,0,0,0,0,0,1,0
53,530053,0,1,1,1,1,0,0,0,0,0,1,0
53,530054,0,1,1,1,4,0,0,0,0,0,1,0
53,530055,0,1,1,1,4,0,0,0,0,0,1,0
53,530056,0,0,3,3,1,6,0,0,0,0,1,0
53,530057,0,0,1,1,1,0,0,0,0,0,1,0
53,530058,0,0,2,2,4,1,0,0,0,0,1,1
53,530060,0,1,1,1,2,0,0,0,0,0,1,0
53,530061,0,0,6,6,4,0,0,0,0,0,1,0
53,530062,0,0,3,3,1,6,0,0,0,0,1,0
53,530063,0,0,1,1,50,0,0,0,0,0,1,0
53,530064,0,0,2,2,2,7,0,0,0,0,1,0
53,530065,0,0,3,3,2,6,0,0,0,0,1,0
53,530066,0,0,1,1,4,0,0,0,0,0,1,0
53,530067,0,0,5,5,1,2,0,0,0,0,1,1
53,530068,0,0,2,2,2,6,0,0,0,0,1,0
53,530069,0,0,2,2,50,0,0,0,0,0,1,1
53,530070,0,0,2,2,1,2,0,0,0,0,2,0
53,530071,0,0,3,3,2,6,0,0,0,0,1,0
53,530072,0,0,1,1,1,0,0,0,0,0,1,1
53,530073,0,0,1,1,1,0,0,0,0,0,1,0
53,530074,0,0,2,2,66,0,0,0,0,0,2,1
53,530075,0,0,1,1,1,0,0,0,0,0,1,0
53,530076,0,0,2,2,1,0,0,0,0,0,1,1
53,530077,0,0,1,1,2,0,0,0,0,0,1,0
53,530078,0,1,2,2,4,0,0,0,0,0,1,0
53,530079,0,0,1,1,4,0,0,0,0,0,1,0
53,530080,0,0,1,1,1,0,0,0,0,0,1,0
53,530081,1,0,2,2,2,0,0,20,0,0,1,0
53,530082,0,1,1,1,4,0,0,0,0,0,1,0
53,530083,0,0,1,1,2,0,0,0,0,0,1,1
53,530084,0,0,6,6,1,6,0,0,0,0,1,0
53,530085,0,0,4,4,2,6,0,0,0,0,1,0
53,530087,1,0,1,1,1,0,0,0,0,0,1,1
53,530088,0,0,1,1,2,0,0,0,0,0,1,0
53,530089,0,0,1,1,1,0,0,0,0,0,1,1
53,530090,0,0,2,2,1,0,0,0,0,0,1,0
53,530091,0,1,1,1,4,0,0,0,0,0,1,0
53,530092,0,1,2,2,1,0,0,0,0,0,1,0
53,530093,0,0,3,3,1,2,0,0,0,0,1,0
53,530094,0,0,1,1,4,0,0,0,0,0,1,0
53,530095,0,0,2,2,2,2,0,0,0,0,1,0
53,530096,0,0,2,2,4,1,0,0,0,0,1,1
53,530097,0,0,13,13,1,2,0,0,0,0,1,1
53,530098,0,0,2,2,4,6,0,0,0,0,1,0
53,530099,0,0,2,2,1,0,0,0,0,0,2,0
53,530100,0,1,1,1,2,0,0,0,0,0,1,1
53,530101,0,0,4,4,1,7,0,0,0,0,1,0
53,530102,0,0,5,5,1,1,0,19,0,0,1,2
53,530103,0,0,4,4,2,2,0,0,0,0,1,0
53,530104,0,0,1,1,4,0,0,0,0,0,1,0
53,530105,0,1,1,1,4,0,0,0,0,0,1,0
53,530106,0,0,4,4,1,1,0,0,0,0,1,0
53,530107,0,0,1,1,1,0,0,0,0,0,1,0
53,530108,0,0,2,2,1,6,0,0,0,0,1,0
53,530109,0,0,2,2,4,1,0,0,0,0,1,0
53,530110,0,0,1,1,4,0,0,0,0,0,1,0
53,530111,0,0,2,2,2,8,0,0,0,0,1,0
53,530113,0,1,2,2,1,0,0,0,0,0,1,0
53,530114,0,0,2,2,50,0,0,0,0,0,1,1
53,530115,0,0,1,1,4,0,0,0,0,0,1,1
53,530116,0,0,1,1,2,0,0,0,0,0,1,1
53,530117,0,0,1,1,2,0,0,0,0,0,1,0
53,530118,0,0,2,2,1,2,0,0,0,0,1,0
53,530119,0,0,4,4,1,6,0,0,0,0,1,0
53,530120,0,1,1,1,2,0,0,0,0,0,1,0
53,530121,0,0,4,4,4,6,0,0,0,0,1,0
53,530122,0,0,1,1,4,0,0,0,0,0,1,1
53,530123,0,0,1,1,2,0,0,0,0,0,1,1
53,530124,0,0,2,2,2,6,0,0,0,0,1,0
53,530125,0,0,2,2,1,1,0,0,0,0,1,0
53,530126,0,0,2,2,2,0,0,0,0,0,1,1
53,530127,0,0,9,9,2,6,0,0,0,0,2,0
53,530128,0,0,3,3,2,0,0,0,0,0,1,1
53,530129,0,1,1,1,4,0,0,0,0,0,1,0
53,530131,0,1,1,1,1,0,0,0,0,0,1,1
53,530132,0,0,5,5,1,0,0,0,0,0,1,0
53,530133,0,0,2,2,1,6,0,0,0,0,1,0
53,530134,0,1,1,1,4,0,0,0,0,0,1,0
53,530135,0,1,7,7,1,0,0,0,0,0,1,0
53,530136,0,0,3,3,2,0,0,20,0,0,1,0
53,530137,0,0,1,1,96,0,0,0,0,0,1,1
53,530138,0,0,1,1,1,0,0,0,0,0,1,1
53,530139,0,0,1,1,1,0,0,0,0,0,1,0
53,530140,0,0,3,3,1,2,0,0,0,0,1,1
53,530141,0,0,1,1,1,0,0,0,0,0,1,0
53,530142,0,0,1,1,2,0,0,0,0,0,1,1
53,530143,2,0,2,2,4,6,0,0,0,0,1,0
53,530144,0,0,1,1,1,0,0,0,0,0,1,0
53,530146,0,0,2,2,2,7,0,0,0,0,1,0
53,530147,0,0,1,1,1,0,0,0,0,0,1,1
53,530148,0,0,1,1,1,0,0,0,0,0,1,0
53,530149,0,1,1,1,1,0,0,0,0,0,1,0
53,530150,0,1,1,1,4,0,0,0,0,0,1,0
53,530151,0,0,7,7,96,0,0,0,0,0,1,1
53,530152,0,0,3,3,2,2,0,0,0,0,1,1
53,530153,0,0,1,1,2,0,0,0,0,0,1,1
53,530154,0,0,2,2,1,6,0,19,0,0,1,0
53,530155,0,0,1,1,1,0,0,0,0,0,1,1
53,530156,0,1,1,1,2,0,0,0,0,0,1,0
53,530158,0,0,5,5,1,2,0,0,0,0,2,0
53,530159,0,4,2,2,2,0,0,0,0,0,2,0
53,530160,0,0,3,3,1,2,0,0,0,0,2,1
53,530161,0,0,1,1,2,0,0,0,0,0,1,1
53,530162,0,0,3,3,1,8,0,0,0,0,1,0
53,530163,0,0,1,1,2,0,0,0,0,0,1,1
53,530164,0,0,5,5,2,6,0,0,0,0,1,0
53,530165,0,0,1,1,1,0,0,0,0,0,1,1
53,530166,0,0,5,5,2,2,0,0,0,0,1,0
53,530167,0,0,2,2,2,0,0,0,0,0,1,0
53,530168,0,0,2,2,1,2,0,0,0,0,1,0
53,530169,0,0,2,2,1,1,0,0,0,0,1,0
53,530170,0,1,1,1,1,0,0,20,0,0,1,0
53,530171,0,0,1,1,2,0,0,18,0,0,1,1
53,530172,0,1,1,1,2,0,0,0,0,0,1,0
53,530173,0,0,1,1,1,0,0,0,0,0,1,1
53,530174,0,0,5,5,1,2,1,0,0,0,1,0
53,530175,0,1,1,1,4,0,0,0,0,0,1,0
53,530176,0,0,2,2,1,2,0,0,0,0,1,1
53,530177,0,0,3,3,4,0,0,0,0,0,3,0
53,530178,0,1,1,1,1,0,0,0,0,0,1,1
53,530179,0,1,1,1,1,0,0,0,0,0,1,0
53,530180,0,0,1,1,4,0,0,0,0,0,1,0
53,530181,0,0,2,2,1,2,0,0,0,0,1,0
53,530182,0,0,2,2,1,0,0,0,0,0,1,0
53,530183,0,0,1,1,4,0,0,0,0,0,1,1
53,530184,0,1,1,1,1,0,0,0,0,0,1,0
53,530185,0,0,6,6,1,2,0,0,0,0,4,1
53,530186,0,0,5,5,2,6,0,0,0,0,1,1
53,530187,0,0,1,1,2,0,0,0,0,0,1,0
53,530188,0,0,10,10,2,6,0,0,0,0,1,1
53,530189,0,0,2,2,1,0,0,0,0,0,1,0
53,530190,0,0,5,5,1,2,0,0,0,0,2,0
53,530191,0,0,3,3,4,6,1,0,0,0,1,0
53,530192,1,2,4,5,1,0,0,23,0,0,1,0
53,530193,0,0,1,1,1,0,0,0,0,0,1,1
53,530194,0,0,3,3,1,6,0,0,0,0,1,0
53,530195,0,0,1,1,2,0,0,0,0,0,1,0
53,530196,0,0,1,1,2,0,0,0,0,0,1,1
53,530197,0,0,3,3,1,6,0,0,0,0,1,0
53,530198,0,1,2,2,4,0,0,0,0,0,1,1
53,530199,0,0,2,2,4,6,0,0,0,0,1,0
53,530200,4,0,1,1,4,0,0,0,0,0,1,1
53,530201,0,0,1,1,4,0,0,0,0,0,1,0
53,530202,0,0,3,3,4,6,0,0,0,0,1,1
53,530203,0,0,2,2,2,0,0,0,0,0,1,0
53,530205,0,0,1,1,2,0,0,0,0,0,1,0
53,530206,0,0,6,6,2,6,0,0,0,0,1,0
53,530207,0,0,2,2,2,0,0,0,0,0,1,1
53,530209,0,0,4,4,2,0,0,0,0,0,1,0
53,530210,0,1,1,1,4,0,0,0,0,0,1,0
53,530211,0,0,1,1,1,0,0,0,0,0,1,0
53,530212,0,0,4,4,1,1,0,0,0,0,1,1
53,530213,0,0,2,2,2,1,0,0,0,0,1,1
53,530214,0,0,3,3,1,1,0,0,0,0,1,0
53,530215,0,0,12,12,1,1,0,0,0,0,1,0
53,530216,0,1,1,1,2,0,0,0,0,0,1,0
53,530217,0,0,2,2,2,6,0,0,0,0,1,0
53,530218,0,0,1,1,2,0,0,0,0,0,1,1
53,530219,0,0,1,1,2,0,0,0,0,0,1,1
53,530220,0,0,1,1,2,0,0,0,0,0,1,0
53,530221,0,0,2,2,2,0,0,0,0,0,1,0
53,530222,0,0,1,1,1,0,0,0,0,0,1,0
53,530223,0,0,1,1,99,0,0,0,0,0,1,0
53,530224,0,0,1,1,2,0,0,0,0,0,1,0
53,530226,0,0,4,4,1,2,0,0,0,0,2,2
53,530227,0,1,1,1,1,0,0,0,0,0,1,0
53,530228,0,1,1,1,4,0,0,0,0,0,1,1
53,530229,0,0,2,2,1,0,0,0,0,0,2,0
53,530230,0,0,1,1,2,0,0,0,0,0,1,1
53,530231,0,0,1,1,4,0,0,0,0,0,1,0
53,530232,0,0,10,10,1,2,0,0,0,0,3,1
53,530233,0,0,2,2,2,0,0,0,0,0,2,1
53,530234,0,0,1,1,64,0,0,0,0,0,1,0
53,530235,0,1,1,1,4,0,0,0,0,0,1,0
53,530236,0,0,1,1,2,0,0,0,0,0,1,1
53,530237,0,0,1,1,1,0,0,0,0,0,1,1
53,530238,0,0,1,1,2,0,0,0,0,0,1,0
53,530239,0,0,5,5,1,6,0,0,0,0,1,0
53,530241,0,0,5,5,2,2,0,0,0,0,1,0
53,530242,0,0,1,1,1,0,0,0,0,0,1,0
53,530244,0,1,2,2,4,0,0,0,0,0,1,0
53,530245,0,1,1,1,4,0,0,0,0,0,1,0
53,530246,0,0,2,2,1,7,0,0,0,0,1,0
53,530247,0,0,5,5,1,2,0,0,0,0,4,0
53,530248,0,0,2,2,4,2,0,0,0,0,1,0
53,530249,0,0,2,2,1,1,0,0,0,0,1,0
53,530250,0,0,2,2,4,6,0,0,0,0,1,1
53,530251,0,0,3,3,2,6,0,0,0,0,1,0
53,530252,0,0,1,1,1,0,0,0,0,0,1,1
53,530253,0,1,1,1,4,0,0,0,0,0,1,0
53,530254,0,0,5,5,1,6,0,0,0,0,2,1
53,530255,3,2,2,2,1,0,0,0,0,0,1,0
53,530256,0,0,1,1,2,0,0,0,0,0,1,0
53,530257,0,0,4,4,1,0,0,0,0,0,1,0
53,530258,0,0,2,2,2,2,0,0,0,0,1,0
53,530259,0,0,1,1,1,0,0,0,0,0,1,1
53,530260,0,0,3,3,50,0,0,0,0,0,1,1
53,530262,0,1,1,1,4,0,0,0,0,0,1,0
53,530265,0,0,1,1,1,0,0,0,0,0,1,0
53,530266,0,0,2,2,1,2,0,0,0,0,1,2
53,530267,0,0,3,3,2,2,0,0,0,0,1,0
53,530268,0,0,1,1,64,0,0,0,0,0,1,0
53,530269,0,0,6,6,1,2,0,0,0,0,1,2
53,530270,0,0,1,1,4,0,0,0,0,0,1,1
53,530271,1,0,2,2,2,0,0,0,0,0,1,1
53,530272,0,1,1,1,4,0,0,0,0,0,1,0
53,530273,0,1,2,2,1,0,0,0,0,0,1,0
53,530274,0,0,2,2,1,6,0,0,0,0,1,0
53,530275,0,0,1,1,2,0,0,0,0,0,1,1
53,530276,0,0,9,9,4,6,0,0,0,0,2,0
53,530277,0,0,3,3,1,2,0,0,0,0,1,1
53,530278,0,0,3,3,1,0,0,0,0,0,1,0
53,530279,0,0,1,1,1,0,0,0,0,0,1,1
53,530280,0,0,1,1,4,0,0,0,0,0,1,1
53,530281,0,1,1,1,2,0,0,0,0,0,1,0
53,530282,0,0,1,1,2,0,0,0,0,0,1,1
53,530283,1,2,1,2,1,0,0,23,0,0,1,0
53,530284,0,1,6,6,4,0,0,0,0,0,1,0
53,530285,0,0,1,1,2,0,0,0,0,0,1,0
53,530286,0,0,2,2,4,6,0,0,0,0,1,0
53,530287,0,0,2,2,1,6,0,0,0,0,1,0
53,530288,0,0,3,3,1,2,0,0,0,0,1,0
53,530289,0,0,5,5,4,8,0,0,0,0,1,1
53,530290,0,0,2,2,4,0,0,0,0,0,1,1
53,530291,0,0,1,1,1,0,0,0,0,0,1,0
53,530292,0,0,4,4,1,2,0,0,0,0,1,2
53,530293,0,0,1,1,1,0,0,0,0,0,1,0
53,530294,0,0,2,2,2,0,0,0,0,0,1,0
53,530296,0,0,1,1,4,0,0,0,0,0,1,1
53,530297,0,0,4,4,25,0,0,0,0,0,4,1
53,530298,0,0,1,1,1,0,0,0,0,0,1,0
53,530300,0,0,3,3,4,6,0,0,0,0,1,0
53,530301,0,0,3,3,2,2,0,0,0,0,1,1
53,530302,0,1,1,1,1,0,0,0,0,0,1,1
53,530303,0,1,1,1,4,0,0,0,0,0,1,0
53,530304,0,1,5,5,2,0,0,0,0,0,1,0
53,530305,0,0,1,1,2,0,0,0,0,0,1,0
53,530306,0,0,1,1,2,0,0,0,0,0,1,0
53,530307,0,0,2,2,4,6,0,0,0,0,1,0
53,530309,0,0,3,3,4,6,0,0,0,0,1,0
53,530310,0,0,4,4,1,6,0,0,0,0,1,0
53,530311,0,0,2,2,4,6,0,0,0,0,1,0
53,530312,0,0,1,1,4,0,0,0,0,0,1,1
53,530314,0,0,3,3,4,0,0,0,0,0,1,0
53,530315,0,0,3,3,2,6,0,0,0,0,1,0
53,530316,0,0,2,2,1,6,0,0,0,0,1,0
53,530318,0,1,3,3,2,0,0,0,0,0,1,0
53,530319,0,0,3,3,1,6,0,0,0,0,1,0
53,530320,0,1,1,1,4,0,0,0,0,0,1,0
53,530321,0,0,2,2,4,2,0,0,0,0,1,0
53,530322,0,0,1,1,1,0,0,0,0,0,1,1
53,530323,0,0,1,1,2,0,0,0,0,0,1,0
53,530324,0,0,6,6,1,6,0,0,0,0,1,0
53,530325,0,0,2,2,2,0,0,0,0,0,1,0
53,530326,0,0,2,2,4,6,0,0,0,0,1,1
53,530327,0,0,3,3,1,2,0,0,0,0,1,0
53,530328,0,0,8,8,1,6,0,0,0,0,3,0
53,530329,0,0,1,1,2,0,0,0,0,0,1,1
53,530330,0,0,2,2,2,2,0,0,0,0,1,0
53,530331,0,1,1,1,1,0,0,0,0,0,1,0
53,530332,0,0,1,1,2,0,0,0,0,0,1,1
53,530333,0,0,1,1,2,0,0,0,0,0,1,0
53,530334,0,0,1,1,1,0,0,0,0,0,1,0
53,530335,0,1,1,1,1,0,0,0,0,0,1,0
53,530336,0,0,1,1,1,0,0,0,0,0,1,0
53,530337,0,0,1,1,1,0,0,0,0,0,1,1
53,530338,0,0,5,5,1,0,0,0,0,0,1,0
53,530339,0,0,4,4,2,6,0,0,0,0,2,0
53,530340,0,0,1,1,2,0,0,0,0,0,1,1
53,530341,0,1,1,1,4,0,0,0,0,0,1,0
53,530342,0,1,1,1,1,0,0,0,0,0,1,0
53,530343,0,0,5,5,1,2,0,0,0,0,1,0
53,530344,0,0,3,3,1,2,0,0,0,0,1,0
53,530345,0,0,3,3,2,6,0,0,0,0,1,0
53,530346,0,0,2,2,1,6,0,0,0,0,1,1
53,530347,0,0,3,3,1,7,0,0,0,0,1,0
53,530348,0,0,3,3,4,6,0,0,0,0,1,0
53,530349,0,1,0,0,2,0,0,0,0,0,1,0
53,530350,0,0,4,4,1,2,0,0,0,0,4,1
53,530351,0,0,2,2,2,2,0,0,0,0,1,1
53,530352,0,0,1,1,2,0,0,0,0,0,1,0
53,530353,0,0,1,1,2,0,0,0,0,0,1,1
53,530354,0,0,2,2,4,6,0,0,0,0,1,0
53,530356,0,1,1,1,4,0,0,0,0,0,1,0
53,530357,0,0,1,1,2,0,0,0,0,0,1,1
53,530358,0,0,1,1,1,0,0,0,0,0,1,1
53,530359,0,0,2,2,4,0,0,20,0,0,1,1
53,530360,0,0,2,2,1,1,0,0,0,0,1,1
53,530361,0,0,4,4,2,6,0,0,0,0,1,1
53,530362,0,0,2,2,4,2,0,0,0,0,1,0
53,530363,0,0,3,3,4,0,0,0,0,0,1,1
53,530364,0,1,1,1,4,0,0,0,0,0,1,0
53,530365,0,1,1,1,4,0,0,0,0,0,1,0
53,530366,1,0,1,1,4,0,0,0,0,0,1,0
53,530367,0,0,2,2,1,0,0,0,0,0,2,1
53,530368,0,1,1,1,1,0,0,0,0,0,1,0
53,530369,0,0,4,4,1,6,0,0,0,0,1,1
53,530370,0,0,3,3,1,2,0,0,0,0,1,0
53,530371,0,0,1,1,4,0,0,0,0,0,1,0
53,530372,0,0,1,1,4,0,0,0,0,0,1,0
53,530374,0,0,6,6,1,1,0,0,0,0,2,0
53,530375,1,0,2,2,1,1,0,0,0,0,1,0
53,530376,0,0,2,2,1,2,0,0,0,0,1,0
53,530377,0,0,4,4,1,6,0,0,0,0,1,0
53,530378,0,0,1,1,1,0,0,0,0,0,1,1
53,530379,0,0,1,1,4,0,0,0,0,0,1,1
53,530380,0,0,93,93,1,6,0,0,0,0,5,0
53,530381,0,0,2,2,1,6,0,0,0,0,1,0
53,530382,0,0,2,2,1,2,0,0,0,0,1,0
